timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gnss_valid,gnss_lat,gnss_lon,gnss_alt,true_pos_x,true_pos_y,true_pos_z,true_vel_x,true_vel_y,true_vel_z,is_stopped
38.2600,0.16768,0.16883,9.88537,-0.00665,-0.00004,-0.00133,0,,,,270.5576,34.0376,0.0000,0.0000,12.0000,0.0000,0
38.2800,-0.02562,-0.07572,9.65945,0.00475,0.00498,0.00902,0,,,,270.5576,34.2776,0.0000,0.0000,12.0000,0.0000,0
38.3000,0.17886,-0.09718,9.75632,-0.00203,0.00350,0.01320,0,,,,270.5576,34.5176,0.0000,0.0000,12.0000,0.0000,0
38.3200,0.00511,0.07688,9.92615,0.00184,-0.00239,0.00887,0,,,,270.5576,34.7576,0.0000,0.0000,12.0000,0.0000,0
38.3400,0.01714,-0.21468,9.91673,0.00169,0.01174,0.01131,0,,,,270.5576,34.9976,0.0000,0.0000,12.0000,0.0000,0
38.3600,0.05017,0.13348,9.98260,0.01248,-0.00720,0.00651,0,,,,270.5576,35.2376,0.0000,0.0000,12.0000,0.0000,0
38.3800,-0.06039,-0.10181,9.90371,0.00661,0.00034,0.01528,0,,,,270.5576,35.4776,0.0000,0.0000,12.0000,0.0000,0
38.4000,0.15332,-0.02587,9.99033,-0.00435,0.00568,0.01366,0,,,,270.5576,35.7176,0.0000,0.0000,12.0000,0.0000,0
38.4200,0.02082,0.00766,9.80269,0.00287,0.00004,0.00052,0,,,,270.5576,35.9576,0.0000,0.0000,12.0000,0.0000,0
38.4400,0.25523,-0.03469,9.69281,0.01706,-0.00222,-0.00375,0,,,,270.5576,36.1976,0.0000,0.0000,12.0000,0.0000,0
38.4600,-0.10857,0.17650,9.88289,0.01008,0.00755,0.01473,0,,,,270.5576,36.4376,0.0000,0.0000,12.0000,0.0000,0
38.4800,0.12873,-0.11525,9.81769,0.00789,-0.00893,0.01086,0,,,,270.5576,36.6776,0.0000,0.0000,12.0000,0.0000,0
38.5000,0.15669,0.07349,9.83159,0.00581,-0.00820,-0.00553,0,,,,270.5576,36.9176,0.0000,0.0000,12.0000,0.0000,0
38.5200,0.08764,-0.17765,9.94027,-0.00288,0.00721,0.01183,0,,,,270.5576,37.1576,0.0000,0.0000,12.0000,0.0000,0
38.5400,0.10289,-0.03692,9.94866,0.00656,-0.00149,0.00587,0,,,,270.5576,37.3976,0.0000,0.0000,12.0000,0.0000,0
38.5600,-0.05164,-0.02039,9.94576,0.00560,-0.01090,0.02543,0,,,,270.5576,37.6376,0.0000,0.0000,12.0000,0.0000,0
38.5800,0.13705,-0.00618,9.91701,-0.00129,-0.00294,0.00497,0,,,,270.5576,37.8776,0.0000,0.0000,12.0000,0.0000,0
38.6000,-0.14725,0.04217,9.65418,0.01602,0.00334,0.01011,0,,,,270.5576,38.1176,0.0000,0.0000,12.0000,0.0000,0
38.6200,-0.00647,-0.16989,9.84992,0.03521,0.00656,0.01330,0,,,,270.5576,38.3576,0.0000,0.0000,12.0000,0.0000,0
38.6400,0.02419,0.00736,9.83494,-0.00681,-0.01268,-0.00519,0,,,,270.5576,38.5976,0.0000,0.0000,12.0000,0.0000,0
38.6600,0.13310,-0.15365,9.83488,0.00188,-0.01201,-0.00037,0,,,,270.5576,38.8376,0.0000,0.0000,12.0000,0.0000,0
38.6800,0.02021,-0.02619,9.87412,-0.00665,0.00162,0.01029,0,,,,270.5576,39.0776,0.0000,0.0000,12.0000,0.0000,0
38.7000,-0.13403,-0.15081,10.11926,-0.00585,0.00041,0.00584,0,,,,270.5576,39.3176,0.0000,0.0000,12.0000,0.0000,0
38.7200,0.22875,0.05794,9.93073,0.00253,-0.00235,0.00427,0,,,,270.5576,39.5576,0.0000,0.0000,12.0000,0.0000,0
38.7400,-0.18340,0.04696,9.98614,-0.00635,-0.00541,0.00320,0,,,,270.5576,39.7976,0.0000,0.0000,12.0000,0.0000,0
38.7600,0.06535,-0.20183,9.75883,-0.00085,-0.01453,0.00642,0,,,,270.5576,40.0376,0.0000,0.0000,12.0000,0.0000,0
38.7800,0.03171,0.10167,9.73794,-0.01272,0.00273,0.00617,0,,,,270.5576,40.2776,0.0000,0.0000,12.0000,0.0000,0
38.8000,0.14448,0.02781,9.67654,-0.02100,-0.01143,0.00889,0,,,,270.5576,40.5176,0.0000,0.0000,12.0000,0.0000,0
38.8200,0.01231,-0.01102,9.68526,-0.00084,-0.01297,0.00917,0,,,,270.5576,40.7576,0.0000,0.0000,12.0000,0.0000,0
38.8400,-0.00795,-0.19922,9.82583,0.00410,-0.00266,0.00662,0,,,,270.5576,40.9976,0.0000,0.0000,12.0000,0.0000,0
38.8600,0.11222,0.06938,9.87532,-0.00384,-0.00616,0.02152,0,,,,270.5576,41.2376,0.0000,0.0000,12.0000,0.0000,0
38.8800,-0.16037,-0.14001,9.98239,-0.00043,0.00559,0.00253,0,,,,270.5576,41.4776,0.0000,0.0000,12.0000,0.0000,0
38.9000,0.13536,0.07225,10.07204,0.01326,-0.00409,0.00460,0,,,,270.5576,41.7176,0.0000,0.0000,12.0000,0.0000,0
38.9200,-0.07603,-0.01071,9.77382,0.00949,-0.00135,0.00464,0,,,,270.5576,41.9576,0.0000,0.0000,12.0000,0.0000,0
38.9400,0.04689,-0.07611,9.61273,-0.00265,-0.00750,0.00730,0,,,,270.5576,42.1976,0.0000,0.0000,12.0000,0.0000,0
38.9600,0.10824,0.10323,9.85276,0.00716,0.00600,0.01986,0,,,,270.5576,42.4376,0.0000,0.0000,12.0000,0.0000,0
38.9800,0.02563,-0.20534,9.82801,0.00197,-0.00124,0.00301,0,,,,270.5576,42.6776,0.0000,0.0000,12.0000,0.0000,0
39.0000,-0.00770,0.21966,9.76866,0.00749,0.00119,-0.00763,0,,,,270.5576,42.9176,0.0000,0.0000,12.0000,0.0000,0
39.0200,-0.07064,-0.19459,9.98396,-0.00094,-0.00368,-0.00666,0,,,,270.5576,43.1576,0.0000,0.0000,12.0000,0.0000,0
39.0400,0.30822,0.06317,10.01633,-0.00233,-0.00822,0.02030,0,,,,270.5576,43.3976,0.0000,0.0000,12.0000,0.0000,0
39.0600,-0.22192,-0.05880,9.85219,-0.00124,-0.00810,-0.00289,0,,,,270.5576,43.6376,0.0000,0.0000,12.0000,0.0000,0
39.0800,0.16260,-0.22791,9.84645,0.00128,-0.01387,0.01711,0,,,,270.5576,43.8776,0.0000,0.0000,12.0000,0.0000,0
39.1000,-0.12168,-0.01192,9.73874,0.00135,0.00747,0.02478,0,,,,270.5576,44.1176,0.0000,0.0000,12.0000,0.0000,0
39.1200,0.19211,-0.01945,9.87609,0.00399,0.00956,0.01134,0,,,,270.5576,44.3576,0.0000,0.0000,12.0000,0.0000,0
39.1400,-0.00629,0.10318,9.60962,0.00434,-0.01535,-0.00800,0,,,,270.5576,44.5976,0.0000,0.0000,12.0000,0.0000,0
39.1600,0.07047,-0.23818,9.82624,0.00311,-0.00154,-0.00223,0,,,,270.5576,44.8376,0.0000,0.0000,12.0000,0.0000,0
39.1800,0.14174,0.07909,9.94975,-0.00757,-0.00443,0.01378,0,,,,270.5576,45.0776,0.0000,0.0000,12.0000,0.0000,0
39.2000,0.04708,-0.19087,9.92713,-0.00591,-0.00825,-0.00619,0,,,,270.5576,45.3176,0.0000,0.0000,12.0000,0.0000,0
39.2200,0.13027,0.08495,9.90243,0.00128,-0.00476,0.01344,0,,,,270.5576,45.5576,0.0000,0.0000,12.0000,0.0000,0
39.2400,-0.12680,-0.09850,9.83314,-0.00710,0.00123,0.00392,0,,,,270.5576,45.7976,0.0000,0.0000,12.0000,0.0000,0
39.2600,0.16226,0.04949,9.91904,-0.01117,0.00218,0.00681,0,,,,270.5576,46.0376,0.0000,0.0000,12.0000,0.0000,0
39.2800,-0.09825,0.06051,9.60996,0.01370,0.00112,-0.00192,0,,,,270.5576,46.2776,0.0000,0.0000,12.0000,0.0000,0
39.3000,0.06370,-0.26333,9.71741,-0.00186,-0.01360,0.01121,0,,,,270.5576,46.5176,0.0000,0.0000,12.0000,0.0000,0
39.3200,0.11230,0.08404,9.77439,0.00548,-0.00316,-0.00366,0,,,,270.5576,46.7576,0.0000,0.0000,12.0000,0.0000,0
39.3400,-0.02725,-0.17277,9.90635,0.00207,-0.00132,-0.00720,0,,,,270.5576,46.9976,0.0000,0.0000,12.0000,0.0000,0
39.3600,0.15103,0.07543,10.16219,-0.00110,-0.00041,0.02763,0,,,,270.5576,47.2376,0.0000,0.0000,12.0000,0.0000,0
39.3800,-0.03693,-0.11190,9.89557,0.01423,-0.01227,0.00842,0,,,,270.5576,47.4776,0.0000,0.0000,12.0000,0.0000,0
39.4000,0.11624,-0.00806,9.81327,0.01275,-0.00522,-0.00472,0,,,,270.5576,47.7176,0.0000,0.0000,12.0000,0.0000,0
39.4200,0.02045,-0.06280,9.86838,0.00873,0.00079,-0.01257,0,,,,270.5576,47.9576,0.0000,0.0000,12.0000,0.0000,0
39.4400,0.20421,-0.08914,9.73787,0.00113,-0.01588,0.00654,0,,,,270.5576,48.1976,0.0000,0.0000,12.0000,0.0000,0
39.4600,-0.15130,0.03461,9.74939,0.01059,-0.00956,0.01661,0,,,,270.5576,48.4376,0.0000,0.0000,12.0000,0.0000,0
39.4800,0.15992,-0.17593,9.68580,-0.00955,-0.00083,-0.00090,0,,,,270.5576,48.6776,0.0000,0.0000,12.0000,0.0000,0
39.5000,0.13595,0.03564,9.78460,0.00387,-0.00849,0.00507,0,,,,270.5576,48.9176,0.0000,0.0000,12.0000,0.0000,0
39.5200,0.07470,-0.13219,9.94847,0.00364,-0.01654,0.00813,0,,,,270.5576,49.1576,0.0000,0.0000,12.0000,0.0000,0
39.5400,0.13494,0.12891,10.02488,0.00038,0.00526,0.00266,0,,,,270.5576,49.3976,0.0000,0.0000,12.0000,0.0000,0
39.5600,-0.04881,-0.10599,9.98605,-0.00101,0.01018,0.02114,0,,,,270.5576,49.6376,0.0000,0.0000,12.0000,0.0000,0
39.5800,0.22968,0.10084,9.74855,-0.00937,-0.00557,0.00533,0,,,,270.5576,49.8776,0.0000,0.0000,12.0000,0.0000,0
39.6000,-0.08998,-0.12429,9.87824,0.01923,0.00725,0.01368,0,,,,270.5576,50.1176,0.0000,0.0000,12.0000,0.0000,0
39.6200,0.15055,-0.17393,9.74458,0.01884,-0.00582,0.00136,0,,,,270.5576,50.3576,0.0000,0.0000,12.0000,0.0000,0
39.6400,0.07077,0.16905,9.68750,-0.00009,-0.00702,0.00556,0,,,,270.5576,50.5976,0.0000,0.0000,12.0000,0.0000,0
39.6600,0.14333,-0.21338,9.91398,0.00281,0.01561,0.00755,0,,,,270.5576,50.8376,0.0000,0.0000,12.0000,0.0000,0
39.6800,0.06209,0.13221,9.88749,-0.01236,-0.00492,0.00295,0,,,,270.5576,51.0776,0.0000,0.0000,12.0000,0.0000,0
39.7000,-0.15792,-0.13292,9.80541,-0.00078,-0.00105,0.00578,0,,,,270.5576,51.3176,0.0000,0.0000,12.0000,0.0000,0
39.7200,0.10843,0.02746,9.90250,0.00209,-0.00254,-0.00220,0,,,,270.5576,51.5576,0.0000,0.0000,12.0000,0.0000,0
39.7400,-0.05646,-0.03157,9.88753,0.02137,-0.00413,0.00277,0,,,,270.5576,51.7976,0.0000,0.0000,12.0000,0.0000,0
39.7600,0.12408,-0.13016,9.86735,-0.00349,-0.00754,0.00069,0,,,,270.5576,52.0376,0.0000,0.0000,12.0000,0.0000,0
39.7800,-0.14011,-0.10579,9.71104,0.00899,-0.00142,0.01748,0,,,,270.5576,52.2776,0.0000,0.0000,12.0000,0.0000,0
39.8000,0.17061,-0.08516,9.89314,0.00122,-0.00250,0.00491,0,,,,270.5576,52.5176,0.0000,0.0000,12.0000,0.0000,0
39.8200,0.13366,0.08643,9.74698,0.00670,-0.00953,0.00927,0,,,,270.5576,52.7576,0.0000,0.0000,12.0000,0.0000,0
39.8400,0.05807,-0.16421,9.93176,-0.00990,-0.00170,0.00130,0,,,,270.5576,52.9976,0.0000,0.0000,12.0000,0.0000,0
39.8600,0.32679,0.08762,9.91026,-0.00903,0.00744,0.00220,0,,,,270.5576,53.2376,0.0000,0.0000,12.0000,0.0000,0
39.8800,-0.11577,-0.07959,10.02650,0.00707,-0.00284,0.00627,0,,,,270.5576,53.4776,0.0000,0.0000,12.0000,0.0000,0
39.9000,0.17269,0.03399,9.96118,0.01076,-0.00255,-0.00153,0,,,,270.5576,53.7176,0.0000,0.0000,12.0000,0.0000,0
39.9200,-0.09131,0.03784,9.69869,-0.01225,0.00435,0.01716,0,,,,270.5576,53.9576,0.0000,0.0000,12.0000,0.0000,0
39.9400,0.04736,-0.07306,9.73222,-0.00009,-0.00056,-0.00534,0,,,,270.5576,54.1976,0.0000,0.0000,12.0000,0.0000,0
39.9600,-0.13072,0.03338,9.72526,-0.00701,0.00332,0.00166,0,,,,270.5576,54.4376,0.0000,0.0000,12.0000,0.0000,0
39.9800,0.05043,-0.11896,9.76419,0.00870,-0.01047,-0.00618,0,,,,270.5576,54.6776,0.0000,0.0000,12.0000,0.0000,0
40.0000,0.01522,0.09482,9.75739,-0.00910,-0.00154,-0.00106,0,,,,270.5576,54.9176,0.0000,0.0000,12.0000,0.0000,0
40.0200,-0.12038,-0.06435,9.88825,0.01120,-0.00277,0.00736,0,,,,270.5576,55.1576,0.0000,0.0000,12.0000,0.0000,0
40.0400,0.10523,-0.15494,9.88547,0.00099,-0.00008,-0.00932,0,,,,270.5576,55.3976,0.0000,0.0000,12.0000,0.0000,0
40.0600,-0.07287,-0.17087,9.96788,0.00184,0.00295,0.01353,0,,,,270.5576,55.6376,0.0000,0.0000,12.0000,0.0000,0
40.0800,0.19648,0.04637,9.84366,0.02458,-0.01275,0.00078,0,,,,270.5576,55.8776,0.0000,0.0000,12.0000,0.0000,0
40.1000,-0.00202,0.06730,9.82511,0.00740,-0.01967,0.01771,0,,,,270.5576,56.1176,0.0000,0.0000,12.0000,0.0000,0
40.1200,0.11615,-0.00682,9.57609,0.00405,-0.00751,0.00958,0,,,,270.5576,56.3576,0.0000,0.0000,12.0000,0.0000,0
40.1400,0.00756,0.10444,9.67062,0.00154,-0.00444,0.00896,0,,,,270.5576,56.5976,0.0000,0.0000,12.0000,0.0000,0
40.1600,0.13418,-0.13702,9.72471,0.00286,0.01789,0.01817,0,,,,270.5576,56.8376,0.0000,0.0000,12.0000,0.0000,0
40.1800,-0.16811,0.09130,9.98903,0.00054,-0.00668,0.00286,0,,,,270.5576,57.0776,0.0000,0.0000,12.0000,0.0000,0
40.2000,0.01364,-0.21896,10.06587,0.00155,-0.01048,0.01399,0,,,,270.5576,57.3176,0.0000,0.0000,12.0000,0.0000,0
40.2200,0.01771,-0.01012,9.91950,0.01915,-0.00848,-0.01224,0,,,,270.5576,57.5576,0.0000,0.0000,12.0000,0.0000,0
40.2400,-0.12442,-0.01604,9.96355,0.02021,0.00826,0.00650,0,,,,270.5576,57.7976,0.0000,0.0000,12.0000,0.0000,0
40.2600,0.08656,0.07744,9.78299,-0.00327,-0.00634,-0.00502,0,,,,270.5576,58.0376,0.0000,0.0000,12.0000,0.0000,0
40.2800,-0.09852,0.01565,9.80652,-0.00110,-0.01314,-0.00783,0,,,,270.5576,58.2776,0.0000,0.0000,12.0000,0.0000,0
40.3000,0.12730,-0.12127,9.69818,-0.00174,0.00011,0.01612,0,,,,270.5576,58.5176,0.0000,0.0000,12.0000,0.0000,0
40.3200,-0.05225,0.09334,9.87550,-0.00421,-0.00313,0.00470,0,,,,270.5576,58.7576,0.0000,0.0000,12.0000,0.0000,0
40.3400,-0.07994,-0.13557,9.88902,0.00644,-0.01250,0.00508,0,,,,270.5576,58.9976,0.0000,0.0000,12.0000,0.0000,0
40.3600,0.20835,0.24136,10.06038,-0.00742,0.00061,0.00113,0,,,,270.5576,59.2376,0.0000,0.0000,12.0000,0.0000,0
40.3800,-0.02975,-0.16827,9.83745,-0.00076,0.00278,0.00730,0,,,,270.5576,59.4776,0.0000,0.0000,12.0000,0.0000,0
40.4000,0.18636,0.02439,9.95955,0.00624,-0.00520,0.00566,0,,,,270.5576,59.7176,0.0000,0.0000,12.0000,0.0000,0
40.4200,0.05970,-0.01110,9.84502,0.00282,-0.00474,0.00152,0,,,,270.5576,59.9576,0.0000,0.0000,12.0000,0.0000,0
40.4400,0.16527,-0.12155,9.75255,-0.00432,-0.00214,0.00967,0,,,,270.5576,60.1976,0.0000,0.0000,12.0000,0.0000,0
40.4600,-0.05910,-0.10319,9.78412,0.00296,-0.01095,0.01119,0,,,,270.5576,60.4376,0.0000,0.0000,12.0000,0.0000,0
40.4800,-0.02770,-0.05794,9.76992,-0.01615,-0.00157,0.00175,0,,,,270.5576,60.6776,0.0000,0.0000,12.0000,0.0000,0
40.5000,-0.00455,0.03098,9.84647,-0.00188,-0.01785,0.01518,0,,,,270.5576,60.9176,0.0000,0.0000,12.0000,0.0000,0
40.5200,-0.02372,-0.20013,9.84852,0.00817,-0.01339,0.00607,0,,,,270.5576,61.1576,0.0000,0.0000,12.0000,0.0000,0
40.5400,0.07545,0.01544,9.88813,-0.00296,-0.00293,0.00688,0,,,,270.5576,61.3976,0.0000,0.0000,12.0000,0.0000,0
40.5600,-0.13143,-0.08837,10.02019,-0.01130,-0.00305,-0.00261,0,,,,270.5576,61.6376,0.0000,0.0000,12.0000,0.0000,0
40.5800,0.07555,-0.00158,9.82807,-0.00773,0.00759,0.01236,0,,,,270.5576,61.8776,0.0000,0.0000,12.0000,0.0000,0
40.6000,-0.22871,-0.11087,9.83359,-0.00028,0.00900,0.00993,0,,,,270.5576,62.1176,0.0000,0.0000,12.0000,0.0000,0
40.6200,0.15642,-0.18824,9.77809,-0.00821,0.00744,0.00838,0,,,,270.5576,62.3576,0.0000,0.0000,12.0000,0.0000,0
40.6400,-0.08380,0.13953,9.93465,0.00026,0.00140,0.00155,0,,,,270.5576,62.5976,0.0000,0.0000,12.0000,0.0000,0
40.6600,0.06187,-0.26963,9.82676,0.00235,0.01139,-0.00936,0,,,,270.5576,62.8376,0.0000,0.0000,12.0000,0.0000,0
40.6800,0.04737,0.18928,9.89512,0.00063,-0.00967,-0.00246,0,,,,270.5576,63.0776,0.0000,0.0000,12.0000,0.0000,0
40.7000,-0.17660,-0.17742,9.89163,0.00294,-0.00930,0.00116,0,,,,270.5576,63.3176,0.0000,0.0000,12.0000,0.0000,0
40.7200,0.10514,0.03045,9.92295,-0.00649,-0.00231,0.01354,0,,,,270.5576,63.5576,0.0000,0.0000,12.0000,0.0000,0
40.7400,-0.06760,-0.10127,9.89097,-0.01441,-0.00412,0.00180,0,,,,270.5576,63.7976,0.0000,0.0000,12.0000,0.0000,0
40.7600,0.08320,-0.11265,9.77966,0.00994,0.00574,-0.00243,0,,,,270.5576,64.0376,0.0000,0.0000,12.0000,0.0000,0
40.7800,-0.10277,-0.00511,9.81283,0.00316,-0.00226,0.00929,0,,,,270.5576,64.2776,0.0000,0.0000,12.0000,0.0000,0
40.8000,0.06282,-0.01797,9.74238,-0.00485,-0.00484,0.01486,0,,,,270.5576,64.5176,0.0000,0.0000,12.0000,0.0000,0
40.8200,-0.02385,0.16219,9.74881,-0.00413,0.00228,-0.00199,0,,,,270.5576,64.7576,0.0000,0.0000,12.0000,0.0000,0
40.8400,0.09076,-0.12092,9.81661,0.00143,-0.00739,0.00779,0,,,,270.5576,64.9976,0.0000,0.0000,12.0000,0.0000,0
40.8600,0.24883,0.04550,10.00067,0.00220,-0.00281,0.00368,0,,,,270.5576,65.2376,0.0000,0.0000,12.0000,0.0000,0
40.8800,-0.12105,-0.07968,9.95143,-0.00524,0.00511,0.00579,0,,,,270.5576,65.4776,0.0000,0.0000,12.0000,0.0000,0
40.9000,0.13588,0.11429,9.78030,0.01218,-0.01004,0.00669,0,,,,270.5576,65.7176,0.0000,0.0000,12.0000,0.0000,0
40.9200,-0.12681,-0.09631,9.94672,0.01685,-0.00477,0.00768,0,,,,270.5576,65.9576,0.0000,0.0000,12.0000,0.0000,0
40.9400,0.15314,0.05735,9.59514,0.00502,-0.00882,-0.01385,0,,,,270.5576,66.1976,0.0000,0.0000,12.0000,0.0000,0
40.9600,-0.07099,0.20532,9.68440,0.00833,0.00659,0.00490,0,,,,270.5576,66.4376,0.0000,0.0000,12.0000,0.0000,0
40.9800,0.09381,-0.27888,9.71721,0.00926,-0.00251,0.00794,0,,,,270.5576,66.6776,0.0000,0.0000,12.0000,0.0000,0
41.0000,0.05065,0.26536,9.82221,0.01484,-0.00193,0.01855,0,,,,270.5576,66.9176,0.0000,0.0000,12.0000,0.0000,0
41.0200,-0.10217,-0.12680,9.90730,0.00312,0.00678,0.00803,0,,,,270.5576,67.1576,0.0000,0.0000,12.0000,0.0000,0
41.0400,0.21978,0.00386,9.91059,0.00213,-0.00331,0.00351,0,,,,270.5576,67.3976,0.0000,0.0000,12.0000,0.0000,0
41.0600,-0.14527,0.01480,9.92008,0.01341,-0.00290,0.01019,0,,,,270.5576,67.6376,0.0000,0.0000,12.0000,0.0000,0
41.0800,0.20438,-0.08841,9.90107,0.01743,-0.00099,0.01221,0,,,,270.5576,67.8776,0.0000,0.0000,12.0000,0.0000,0
41.1000,-0.01867,0.03165,9.80103,0.00638,0.00311,-0.00582,0,,,,270.5576,68.1176,0.0000,0.0000,12.0000,0.0000,0
41.1200,0.15225,-0.12122,9.70745,0.01237,-0.00887,-0.00616,0,,,,270.5576,68.3576,0.0000,0.0000,12.0000,0.0000,0
41.1400,0.04585,-0.03847,9.60110,0.00927,-0.00173,0.00878,0,,,,270.5576,68.5976,0.0000,0.0000,12.0000,0.0000,0
41.1600,0.01965,-0.25981,9.73194,-0.00018,-0.01318,0.00746,0,,,,270.5576,68.8376,0.0000,0.0000,12.0000,0.0000,0
41.1800,0.03285,0.10103,9.92687,0.00509,0.00100,0.00225,0,,,,270.5576,69.0776,0.0000,0.0000,12.0000,0.0000,0
41.2000,-0.01582,-0.10820,9.77647,0.00717,-0.00180,0.00951,0,,,,270.5576,69.3176,0.0000,0.0000,12.0000,0.0000,0
41.2200,0.03837,0.00904,9.87791,0.00796,-0.01424,-0.00243,0,,,,270.5576,69.5576,0.0000,0.0000,12.0000,0.0000,0
41.2400,-0.03513,-0.10284,9.82655,0.00925,0.00458,0.01078,0,,,,270.5576,69.7976,0.0000,0.0000,12.0000,0.0000,0
41.2600,0.22577,-0.07101,9.79611,-0.00318,-0.00166,0.00078,0,,,,270.5576,70.0376,0.0000,0.0000,12.0000,0.0000,0
41.2800,-0.09596,0.08229,9.84283,0.00519,0.01135,-0.00064,0,,,,270.5576,70.2776,0.0000,0.0000,12.0000,0.0000,0
41.3000,-0.03650,-0.06991,9.68078,-0.00019,-0.01716,-0.00219,0,,,,270.5576,70.5176,0.0000,0.0000,12.0000,0.0000,0
41.3200,-0.11002,0.05149,9.76728,0.00272,0.00692,0.01042,0,,,,270.5576,70.7576,0.0000,0.0000,12.0000,0.0000,0
41.3400,-0.10481,-0.10041,9.89543,0.00122,-0.00318,0.00664,0,,,,270.5576,70.9976,0.0000,0.0000,12.0000,0.0000,0
41.3600,0.04246,0.06057,10.05268,-0.00363,-0.01124,0.00451,0,,,,270.5576,71.2376,0.0000,0.0000,12.0000,0.0000,0
41.3800,-0.14291,-0.24431,9.94697,0.01359,-0.00331,0.00643,0,,,,270.5576,71.4776,0.0000,0.0000,12.0000,0.0000,0
41.4000,-0.01629,0.04213,9.93465,-0.00332,-0.00156,0.00636,0,,,,270.5576,71.7176,0.0000,0.0000,12.0000,0.0000,0
41.4200,-0.16452,0.00408,9.93738,0.00018,-0.00994,0.00358,0,,,,270.5576,71.9576,0.0000,0.0000,12.0000,0.0000,0
41.4400,0.21695,-0.17920,9.81047,-0.00342,-0.00106,0.00049,0,,,,270.5576,72.1976,0.0000,0.0000,12.0000,0.0000,0
41.4600,-0.08751,0.17932,9.62416,0.00588,0.01085,0.01048,0,,,,270.5576,72.4376,0.0000,0.0000,12.0000,0.0000,0
41.4800,-0.02231,-0.24410,9.71437,0.00326,-0.00119,-0.00517,0,,,,270.5576,72.6776,0.0000,0.0000,12.0000,0.0000,0
41.5000,-0.02982,0.02508,9.84219,0.01788,-0.01047,-0.00282,0,,,,270.5576,72.9176,0.0000,0.0000,12.0000,0.0000,0
41.5200,-0.09483,-0.09073,9.93549,-0.00517,-0.00590,-0.00133,0,,,,270.5576,73.1576,0.0000,0.0000,12.0000,0.0000,0
41.5400,0.14582,0.27223,10.02048,0.00126,-0.00832,-0.00575,0,,,,270.5576,73.3976,0.0000,0.0000,12.0000,0.0000,0
41.5600,-0.00988,-0.02675,9.91182,0.01171,-0.00283,0.01120,0,,,,270.5576,73.6376,0.0000,0.0000,12.0000,0.0000,0
41.5800,0.18346,-0.03664,9.79530,0.00084,0.00374,0.00093,0,,,,270.5576,73.8776,0.0000,0.0000,12.0000,0.0000,0
41.6000,-0.03895,-0.07954,9.84852,0.00450,-0.01262,0.00321,0,,,,270.5576,74.1176,0.0000,0.0000,12.0000,0.0000,0
41.6200,0.20698,-0.20721,9.65310,0.00144,0.01407,-0.00038,0,,,,270.5576,74.3576,0.0000,0.0000,12.0000,0.0000,0
41.6400,0.02181,0.09597,9.70817,0.00329,-0.00658,0.00214,0,,,,270.5576,74.5976,0.0000,0.0000,12.0000,0.0000,0
41.6600,-0.07786,-0.15101,9.89873,0.00246,0.00572,0.00964,0,,,,270.5576,74.8376,0.0000,0.0000,12.0000,0.0000,0
41.6800,0.06508,0.03600,9.87556,-0.00976,-0.00514,0.00617,0,,,,270.5576,75.0776,0.0000,0.0000,12.0000,0.0000,0
41.7000,0.10670,-0.08482,9.90159,-0.00951,-0.00465,0.01149,0,,,,270.5576,75.3176,0.0000,0.0000,12.0000,0.0000,0
41.7200,0.12367,0.07766,9.95074,0.00774,-0.01578,0.01783,0,,,,270.5576,75.5576,0.0000,0.0000,12.0000,0.0000,0
41.7400,-0.16687,0.01101,9.87905,0.00107,-0.00493,0.00704,0,,,,270.5576,75.7976,0.0000,0.0000,12.0000,0.0000,0
41.7600,0.19448,0.03218,9.92511,0.00465,0.01071,0.00574,0,,,,270.5576,76.0376,0.0000,0.0000,12.0000,0.0000,0
41.7800,0.02488,0.06860,9.70413,0.00345,0.00103,0.00474,0,,,,270.5576,76.2776,0.0000,0.0000,12.0000,0.0000,0
41.8000,0.14356,-0.05785,9.74065,-0.02155,0.01043,0.00262,0,,,,270.5576,76.5176,0.0000,0.0000,12.0000,0.0000,0
41.8200,-0.05571,-0.00370,9.77192,-0.00250,-0.00890,-0.00046,0,,,,270.5576,76.7576,0.0000,0.0000,12.0000,0.0000,0
41.8400,0.06734,0.01338,9.95214,0.01098,-0.00602,0.00584,0,,,,270.5576,76.9976,0.0000,0.0000,12.0000,0.0000,0
41.8600,0.13193,0.02239,9.92391,0.00884,0.00572,0.00554,0,,,,270.5576,77.2376,0.0000,0.0000,12.0000,0.0000,0
41.8800,-0.14807,-0.13014,9.85922,0.00260,-0.00096,0.00283,0,,,,270.5576,77.4776,0.0000,0.0000,12.0000,0.0000,0
41.9000,0.17346,0.04043,9.94773,-0.00761,-0.00503,0.00828,0,,,,270.5576,77.7176,0.0000,0.0000,12.0000,0.0000,0
41.9200,0.04653,-0.04422,9.88568,0.00903,-0.00457,0.01419,0,,,,270.5576,77.9576,0.0000,0.0000,12.0000,0.0000,0
41.9400,0.24475,0.02934,9.80086,0.02088,-0.00792,0.02199,0,,,,270.5576,78.1976,0.0000,0.0000,12.0000,0.0000,0
41.9600,0.01932,0.16471,9.71128,0.00876,0.00842,-0.00370,0,,,,270.5576,78.4376,0.0000,0.0000,12.0000,0.0000,0
